Physician_ID,First_Name,Last_Name,Title,Company_Name,City,State,Zip_Code,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
P95,Michael,Boxer,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P96,Susanne,Clark,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P97,Thomas,Erickson,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P98,Robert,Fish,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P99,Jeremy,Gelber,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P100,Jared,Hendricks,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P101,Christopher,Hocevar,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P102,John,Jureller,Independent Director,"American Renal Associates Holdings, Inc.",Beverly,Massachusetts,1915,Public,Parent,ARA,"American Renal Associates Holdings, Inc.",United States,"American Renal Associates Holdings, Inc.",United States,Outpatient Care,80920000,Kidney dialysis centers,8092,Kidney Dialysis Centers
P103,Paul,Tufano,Chairman And Chief Executive Officer,Amerihealth Caritas Health Plan,Philadelphia,Pennsylvania,19113,Private,Parent,NA,Amerihealth Caritas Health Plan,United States,Amerihealth Caritas Health Plan,United States,Ambulatory Services,80999901,Childbirth preparation clinic,8099,"Health and Allied Services, Not Elsewhere Classified"
P104,Edward,Shanshala,Chief Financial Officer,"Ammonoosuc Community Health Services, Inc.",Littleton,New Hampshire,3561,Nonprofit,Parent,NA,"Ammonoosuc Community Health Services, Inc.",United States,"Ammonoosuc Community Health Services, Inc.",United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P105,Samuel,Goldstein,President And Chief Executive Officer,Andrew Sports Medicine & Orthopedic Center,Birmingham,Alabama,35205,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P106,William,Kenley,Chief Executive Officer,Anmed Health,Anderson,South Carolina,29621,Nonprofit,Parent,NA,Anmed Health,United States,Anmed Health,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P107,Jim,Farris,Chief Executive Officer,Anna Hospital Corporation,Anna,Illinois,62906,Private,Subsidiary,NA,Quorum Health Corporation,United States,Quorum Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P108,Mark,Goldstein,President and CEO,Anna Jaques Hospital,Newburyport,Massachusetts,1950,Private,Parent,NA,Anna Jaques Hospital,United States,Anna Jaques Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P109,Scott,Mahosky,Chief Executive Officer,"Anne Arundel Dermatology, P.A.",Linthicum Heights,Maryland,21090,Private,Parent,NA,"Anne Arundel Dermatology, P.A.",United States,"Anne Arundel Dermatology, P.A.",United States,Physicians and Health Practitioners,80110503,Dermatologist,8011,Offices and Clinics of Doctors of Medicine
P110,Victoria,Bayless,Chief Executive Officer,"Anne Arundel Medical Center, Inc.",Annapolis,Maryland,21401,Private,Subsidiary,NA,"Luminis Health, Inc.",United States,"Luminis Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P111,Joe,Weaver,Chief Executive Officer,"Anniston Hma, LLC",Anniston,Alabama,36207,Private,Subsidiary,NA,The Health Care Authority of The City of Anniston,United States,The Health Care Authority of The City of Anniston,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P112,Therese,Rodriguez,Chief Executive Officer,Apicha Community Health Center,New York,New York,10013,Nonprofit,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110205,Primary care medical clinic,8011,Offices and Clinics of Doctors of Medicine
P113,Michael,Dolister,Chief Executive Officer,"Apollomd, Inc.",Atlanta,Georgia,30328,Private,Parent,NA,"Apollomd, Inc.",United States,"Apollomd, Inc.",United States,Physicians and Health Practitioners,80119904,"Physicians' office, including specialists",8011,Offices and Clinics of Doctors of Medicine
P114,Kathy,Stumbo,Community Ceo,"Appalachian Regional Healthcare, Inc.",Lexington,Kentucky,40505,Nonprofit,Parent,NA,"Appalachian Regional Healthcare, Inc.",United States,"Appalachian Regional Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P115,Scott,Campbell,"Chief Executive Officer, Ut Health Athens","Ardent Health Partners, LLC",Nashville,Tennessee,37215,Private,Subsidiary,NA,"Ventas, Inc.",United States,"Ventas, Inc.",United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P116,Otto,Campo,Chairman and Chief Executive Officer,"Armor Correctional Health Services, Inc.",Miami,Florida,33155,Private,Parent,NA,"Armor Correctional Health Services, Inc.",United States,"Armor Correctional Health Services, Inc.",United States,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P117,Daniel,Tucker,Chief Executive Officer,"Arthritis & Rheumatism Associates, PC (inc)",Silver Spring,Maryland,20902,Private,Parent,NA,"Arthritis & Rheumatism Associates, PC (inc)",United States,"Arthritis & Rheumatism Associates, PC (inc)",United States,Physicians and Health Practitioners,80110520,"Rheumatology specialist, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P118,Kristie,Whitlatch,President / Chief Executive Officer,Ashland Hospital Corporation,Ashland,Kentucky,41101,Nonprofit,Subsidiary,NA,"King's Daughters Health System, Inc.",United States,"King's Daughters Health System, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P119,Paula,Chermside,Ceo,Aspirus Iron Area Health Foundation,Iron River,Michigan,49935,Nonprofit,Parent,NA,Aspirus Iron Area Health Foundation,United States,Aspirus Iron Area Health Foundation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P120,Brian,O’Meara,Finance and Operations Director,Assured Family Services,Detroit,Michigan,48202,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80490401,Clinical psychologist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P121,Mellinda,Craig,Chief Executive Officer,Athens Neighborhood Health Center,Athens,Georgia,30601,Nonprofit,Parent,NA,Athens Neighborhood Health Center,United States,Athens Neighborhood Health Center,United States,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P122,Ron,Rodgers,Chief Executive Officer,"Athletico, Ltd.",Oak Brook,Illinois,60523,Private,Parent,NA,"Athletico, Ltd.",United States,"Athletico, Ltd.",United States,Physicians and Health Practitioners,80490200,Physical therapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P123,Labeed,Diab,CEO,"ATI Holdings, LLC",Bolingbrook,Illinois,60440,Private,Parent,NA,"ATI Holdings, LLC",United States,"ATI Holdings, LLC",United States,Physicians and Health Practitioners,80490200,Physical therapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P124,Dale,Mccord,Chief Executive Officer,Atlanta Oncology Associates PC,Alpharetta,Georgia,30005,Private,Parent,NA,Atlanta Oncology Associates PC,United States,Atlanta Oncology Associates PC,United States,Physicians and Health Practitioners,80110108,Oncologist,8011,Offices and Clinics of Doctors of Medicine
P125,Nikki,Sumpter,Senior Vice President and Chief Human Resources Officer,Atlantic Health System Inc.,Morristown,New Jersey,7960,Nonprofit,Subsidiary,NA,Ahs Hospital Corp.,United States,Ahs Hospital Corp.,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P126,David,Levi,Ceo,Atlantic Medical Imaging Llc,Galloway,New Jersey,8205,Private,Parent,NA,Atlantic Medical Imaging Llc,United States,Atlantic Medical Imaging Llc,United States,Physicians and Health Practitioners,80110519,Radiologist,8011,Offices and Clinics of Doctors of Medicine
P127,Hemal,Patel,Chief Financial Officer,Atlantic Medical Imaging Llc,Galloway,New Jersey,8205,Private,Parent,NA,Atlantic Medical Imaging Llc,United States,Atlantic Medical Imaging Llc,United States,Physicians and Health Practitioners,80110519,Radiologist,8011,Offices and Clinics of Doctors of Medicine
P128,Michael,Parkerson,"Senior Vice President and Chief Marketing Officer, Atrium Health",Atrium Health Foundation,Charlotte,North Carolina,28203,Nonprofit,Parent,NA,Atrium Health Foundation,United States,Atrium Health Foundation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P129,Regina,Bates,Ceo,"Au Medical Associates, Inc.",Augusta,Georgia,30901,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P130,Scott,Berlucchi,"Chairman, President and Chief Executive Officer",Auburn Community Hospital,Auburn,New York,13021,Nonprofit,Parent,NA,Auburn Community Hospital,United States,Auburn Community Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P131,Scott,Berlucchi,"President, Chief Executive Officer","Auburn Memorial Medical Services, P.C.",Auburn,New York,13021,Private,Parent,NA,"Auburn Memorial Medical Services, P.C.",United States,"Auburn Memorial Medical Services, P.C.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P132,Keith,Lynn,Chief Executive Officer,"Augusta E.N.T., P.C.",Evans,Georgia,30809,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80490301,Speech pathologist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P133,Mary N N,Mannix,President And Chief Executive Officer,"Augusta Health Care, Inc.",Fishersville,Virginia,22939,Private,Parent,NA,"Augusta Health Care, Inc.",United States,"Augusta Health Care, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P134,Scott,Just,President,Augusta Medical Group,Fishersville,Virginia,22939,Private,Independent,NA,NA,NA,NA,NA,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P135,Chuck,Geurts,Chief Executive Officer,Aurora Baycare Medical Center,Green Bay,Wisconsin,54311,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P136,Daniel,Crowley,"Chairman Of The Board, President, Chief Executive Officer","Aurora Diagnostics Holdings, LLC",Palm Beach Gardens,Florida,33410,Private,Parent,NA,"Aurora Diagnostics Holdings, LLC",United States,"Aurora Diagnostics Holdings, LLC",United States,Diagnostic Laboratories,80710104,Pathological laboratory,8071,Medical Laboratories
P137,Michael,Grattendick,Chief Financial Officer,"Aurora Diagnostics Holdings, LLC",Palm Beach Gardens,Florida,33410,Private,Parent,NA,"Aurora Diagnostics Holdings, LLC",United States,"Aurora Diagnostics Holdings, LLC",United States,Diagnostic Laboratories,80710104,Pathological laboratory,8071,Medical Laboratories
P138,Cindy,Turner,Ceo,Bacon County Hospital Foundation Inc.,Alma,Georgia,31510,Nonprofit,Parent,NA,Bacon County Hospital Foundation Inc.,United States,Bacon County Hospital Foundation Inc.,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P139,Chuck,Shelton,President / Chief Executive Officer,"Bakersville Community Medical Clinic, Incorporated",Bakersville,North Carolina,28705,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P140,Jeffrey,Rains,Chief Executive Officer,Baptist Health,Montgomery,Alabama,36117,Nonprofit,Parent,NA,Baptist Health,United States,Baptist Health,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P141,Drew,Grossman,CEO,"Baptist Health South Florida, Inc.",Coral Gables,Florida,33143,Private,Parent,NA,"Baptist Health South Florida, Inc.",United States,"Baptist Health South Florida, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P142,Roger,Kirk,"Chief Executive Officer, Bethesda Hospital East and Bethesda Hospital West","Baptist Health South Florida, Inc.",Coral Gables,Florida,33143,Private,Parent,NA,"Baptist Health South Florida, Inc.",United States,"Baptist Health South Florida, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P143,Lourdes,Boue,Chief Executive Officer,"Baptist Health South Florida, Inc.",Coral Gables,Florida,33143,Private,Parent,NA,"Baptist Health South Florida, Inc.",United States,"Baptist Health South Florida, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P144,Ann,Lopez-Blazquez,Chief Executive Officer,"Baptist Health South Florida, Inc.",Coral Gables,Florida,33143,Private,Parent,NA,"Baptist Health South Florida, Inc.",United States,"Baptist Health South Florida, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P145,Amy,Allen,President And Chief Executive Officer,"Baptist Health System, Inc.",Birmingham,Alabama,35205,Nonprofit,Parent,NA,"Baptist Health System, Inc.",United States,"Baptist Health System, Inc.",United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
